Frame	Phase
33844	GallbladderDissection
33845	GallbladderDissection
33846	GallbladderDissection
33847	GallbladderDissection
33848	GallbladderDissection
33849	GallbladderDissection
33850	GallbladderDissection
33851	GallbladderDissection
33852	GallbladderDissection
33853	GallbladderDissection
33854	GallbladderDissection
33855	GallbladderDissection
33856	GallbladderDissection
33857	GallbladderDissection
33858	GallbladderDissection
33859	GallbladderDissection
33860	GallbladderDissection
33861	GallbladderDissection
33862	GallbladderDissection
33863	GallbladderDissection
33864	GallbladderDissection
33865	GallbladderDissection
33866	GallbladderDissection
33867	GallbladderDissection
33868	GallbladderDissection
33869	GallbladderDissection
33870	GallbladderDissection
33871	GallbladderDissection
33872	GallbladderDissection
33873	GallbladderDissection
33874	GallbladderDissection
33875	GallbladderDissection
33876	GallbladderDissection
33877	GallbladderDissection
33878	GallbladderDissection
33879	GallbladderDissection
33880	GallbladderDissection
33881	GallbladderDissection
33882	GallbladderDissection
33883	GallbladderDissection
33884	GallbladderDissection
33885	GallbladderDissection
33886	GallbladderDissection
33887	GallbladderDissection
33888	GallbladderDissection
33889	GallbladderDissection
33890	GallbladderDissection
33891	GallbladderDissection
33892	GallbladderDissection
33893	GallbladderDissection
33894	GallbladderDissection
33895	GallbladderDissection
33896	GallbladderDissection
33897	GallbladderDissection
33898	GallbladderDissection
33899	GallbladderDissection
33900	GallbladderDissection
33901	GallbladderDissection
33902	GallbladderDissection
33903	GallbladderDissection
33904	GallbladderDissection
33905	GallbladderDissection
33906	GallbladderDissection
33907	GallbladderDissection
33908	GallbladderDissection
33909	GallbladderDissection
33910	GallbladderDissection
33911	GallbladderDissection
33912	GallbladderDissection
33913	GallbladderDissection
33914	GallbladderDissection
33915	GallbladderDissection
33916	GallbladderDissection
33917	GallbladderDissection
33918	GallbladderDissection
33919	GallbladderDissection
33920	GallbladderDissection
33921	GallbladderDissection
33922	GallbladderDissection
33923	GallbladderDissection
33924	GallbladderDissection
33925	GallbladderDissection
33926	GallbladderDissection
33927	GallbladderDissection
33928	GallbladderDissection
33929	GallbladderDissection
33930	GallbladderDissection
33931	GallbladderDissection
33932	GallbladderDissection
33933	GallbladderDissection
33934	GallbladderDissection
33935	GallbladderDissection
33936	GallbladderDissection
33937	GallbladderDissection
33938	GallbladderDissection
33939	GallbladderDissection
33940	GallbladderDissection
33941	GallbladderDissection
33942	GallbladderDissection
33943	GallbladderDissection
33944	GallbladderDissection
33945	GallbladderDissection
33946	GallbladderDissection
33947	GallbladderDissection
33948	GallbladderDissection
33949	GallbladderDissection
33950	GallbladderDissection
33951	GallbladderDissection
33952	GallbladderDissection
33953	GallbladderDissection
33954	GallbladderDissection
33955	GallbladderDissection
33956	GallbladderDissection
33957	GallbladderDissection
33958	GallbladderDissection
33959	GallbladderDissection
33960	GallbladderDissection
33961	GallbladderDissection
33962	GallbladderDissection
33963	GallbladderDissection
33964	GallbladderDissection
33965	GallbladderDissection
33966	GallbladderDissection
33967	GallbladderDissection
33968	GallbladderDissection
33969	GallbladderDissection
33970	GallbladderDissection
33971	GallbladderDissection
33972	GallbladderDissection
33973	GallbladderDissection
33974	GallbladderDissection
33975	GallbladderDissection
33976	GallbladderDissection
33977	GallbladderDissection
33978	GallbladderDissection
33979	GallbladderDissection
33980	GallbladderDissection
33981	GallbladderDissection
33982	GallbladderDissection
33983	GallbladderDissection
33984	GallbladderDissection
33985	GallbladderDissection
33986	GallbladderDissection
33987	GallbladderDissection
33988	GallbladderDissection
33989	GallbladderDissection
33990	GallbladderDissection
33991	GallbladderDissection
33992	GallbladderDissection
33993	GallbladderDissection
33994	GallbladderDissection
33995	GallbladderDissection
33996	GallbladderDissection
33997	GallbladderDissection
33998	GallbladderDissection
33999	GallbladderDissection
34000	GallbladderDissection
34001	GallbladderDissection
34002	GallbladderDissection
34003	GallbladderDissection
34004	GallbladderDissection
34005	GallbladderDissection
34006	GallbladderDissection
34007	GallbladderDissection
34008	GallbladderDissection
34009	GallbladderDissection
34010	GallbladderDissection
34011	GallbladderDissection
34012	GallbladderDissection
34013	GallbladderDissection
34014	GallbladderDissection
34015	GallbladderDissection
34016	GallbladderDissection
34017	GallbladderDissection
34018	GallbladderDissection
34019	GallbladderDissection
34020	GallbladderDissection
34021	GallbladderDissection
34022	GallbladderDissection
34023	GallbladderDissection
34024	GallbladderDissection
34025	GallbladderDissection
34026	GallbladderDissection
34027	GallbladderDissection
34028	GallbladderDissection
34029	GallbladderDissection
34030	GallbladderDissection
34031	GallbladderDissection
34032	GallbladderDissection
34033	GallbladderDissection
34034	GallbladderDissection
34035	GallbladderDissection
34036	GallbladderDissection
34037	GallbladderDissection
34038	GallbladderDissection
34039	GallbladderDissection
34040	GallbladderDissection
34041	GallbladderDissection
34042	GallbladderDissection
34043	GallbladderDissection
34044	GallbladderDissection
34045	GallbladderDissection
34046	GallbladderDissection
34047	GallbladderDissection
34048	GallbladderDissection
34049	GallbladderDissection
34050	GallbladderDissection
34051	GallbladderDissection
34052	GallbladderDissection
34053	GallbladderDissection
34054	GallbladderDissection
34055	GallbladderDissection
34056	GallbladderDissection
34057	GallbladderDissection
34058	GallbladderDissection
34059	GallbladderDissection
34060	GallbladderDissection
34061	GallbladderDissection
34062	GallbladderDissection
34063	GallbladderDissection
34064	GallbladderDissection
34065	GallbladderDissection
34066	GallbladderDissection
34067	GallbladderDissection
34068	GallbladderDissection
34069	GallbladderDissection
34070	GallbladderDissection
34071	GallbladderDissection
34072	GallbladderDissection
34073	GallbladderDissection
34074	GallbladderDissection
34075	GallbladderDissection
34076	GallbladderDissection
34077	GallbladderDissection
34078	GallbladderDissection
34079	GallbladderDissection
34080	GallbladderDissection
34081	GallbladderDissection
34082	GallbladderDissection
34083	GallbladderDissection
34084	GallbladderDissection
34085	GallbladderDissection
34086	GallbladderDissection
34087	GallbladderDissection
34088	GallbladderDissection
34089	GallbladderDissection
34090	GallbladderDissection
34091	GallbladderDissection
34092	GallbladderDissection
34093	GallbladderDissection
34094	GallbladderDissection
34095	GallbladderDissection
34096	GallbladderDissection
34097	GallbladderDissection
34098	GallbladderDissection
34099	GallbladderDissection
34100	GallbladderDissection
34101	GallbladderDissection
34102	GallbladderDissection
34103	GallbladderDissection
34104	GallbladderDissection
34105	GallbladderDissection
34106	GallbladderDissection
34107	GallbladderDissection
34108	GallbladderDissection
34109	GallbladderDissection
34110	GallbladderDissection
34111	GallbladderDissection
34112	GallbladderDissection
34113	GallbladderDissection
34114	GallbladderDissection
34115	GallbladderDissection
34116	GallbladderDissection
34117	GallbladderDissection
34118	GallbladderDissection
34119	GallbladderDissection
34120	GallbladderDissection
34121	GallbladderDissection
34122	GallbladderDissection
34123	GallbladderDissection
34124	GallbladderDissection
34125	GallbladderDissection
34126	GallbladderDissection
34127	GallbladderDissection
34128	GallbladderDissection
34129	GallbladderDissection
34130	GallbladderDissection
34131	GallbladderDissection
34132	GallbladderDissection
34133	GallbladderDissection
34134	GallbladderDissection
34135	GallbladderDissection
34136	GallbladderDissection
34137	GallbladderDissection
34138	GallbladderDissection
34139	GallbladderDissection
34140	GallbladderDissection
34141	GallbladderDissection
34142	GallbladderDissection
34143	GallbladderDissection
34144	GallbladderDissection
34145	GallbladderDissection
34146	GallbladderDissection
34147	GallbladderDissection
34148	GallbladderDissection
34149	GallbladderDissection
34150	GallbladderDissection
34151	GallbladderDissection
34152	GallbladderDissection
34153	GallbladderDissection
34154	GallbladderDissection
34155	GallbladderDissection
34156	GallbladderDissection
34157	GallbladderDissection
34158	GallbladderDissection
34159	GallbladderDissection
34160	GallbladderDissection
34161	GallbladderDissection
34162	GallbladderDissection
34163	GallbladderDissection
34164	GallbladderDissection
34165	GallbladderDissection
34166	GallbladderDissection
34167	GallbladderDissection
34168	GallbladderDissection
34169	GallbladderDissection
34170	GallbladderDissection
34171	GallbladderDissection
34172	GallbladderDissection
34173	GallbladderDissection
34174	GallbladderDissection
34175	GallbladderDissection
34176	GallbladderDissection
34177	GallbladderDissection
34178	GallbladderDissection
34179	GallbladderDissection
34180	GallbladderDissection
34181	GallbladderDissection
34182	GallbladderDissection
34183	GallbladderDissection
34184	GallbladderDissection
34185	GallbladderDissection
34186	GallbladderDissection
34187	GallbladderDissection
34188	GallbladderDissection
34189	GallbladderDissection
34190	GallbladderDissection
34191	GallbladderDissection
34192	GallbladderDissection
34193	GallbladderDissection
34194	GallbladderDissection
34195	GallbladderDissection
34196	GallbladderDissection
34197	GallbladderDissection
34198	GallbladderDissection
34199	GallbladderDissection
34200	GallbladderDissection
34201	GallbladderDissection
34202	GallbladderDissection
34203	GallbladderDissection
34204	GallbladderDissection
34205	GallbladderDissection
34206	GallbladderDissection
34207	GallbladderDissection
34208	GallbladderDissection
34209	GallbladderDissection
34210	GallbladderDissection
34211	GallbladderDissection
34212	GallbladderDissection
34213	GallbladderDissection
34214	GallbladderDissection
34215	GallbladderDissection
34216	GallbladderDissection
34217	GallbladderDissection
34218	GallbladderDissection
34219	GallbladderDissection
34220	GallbladderDissection
34221	GallbladderDissection
34222	GallbladderDissection
34223	GallbladderDissection
34224	GallbladderDissection
34225	GallbladderDissection
34226	GallbladderDissection
34227	GallbladderDissection
34228	GallbladderDissection
34229	GallbladderDissection
34230	GallbladderDissection
34231	GallbladderDissection
34232	GallbladderDissection
34233	GallbladderDissection
34234	GallbladderDissection
34235	GallbladderDissection
34236	GallbladderDissection
34237	GallbladderDissection
34238	GallbladderDissection
34239	GallbladderDissection
34240	GallbladderDissection
34241	GallbladderDissection
34242	GallbladderDissection
34243	GallbladderDissection
34244	GallbladderDissection
34245	GallbladderDissection
34246	GallbladderDissection
34247	GallbladderDissection
34248	GallbladderDissection
34249	GallbladderDissection
34250	GallbladderDissection
34251	GallbladderDissection
34252	GallbladderDissection
34253	GallbladderDissection
34254	GallbladderDissection
34255	GallbladderDissection
34256	GallbladderDissection
34257	GallbladderDissection
34258	GallbladderDissection
34259	GallbladderDissection
34260	GallbladderDissection
34261	GallbladderDissection
34262	GallbladderDissection
34263	GallbladderDissection
34264	GallbladderDissection
34265	GallbladderDissection
34266	GallbladderDissection
34267	GallbladderDissection
34268	GallbladderDissection
34269	GallbladderDissection
34270	GallbladderDissection
34271	GallbladderDissection
34272	GallbladderDissection
34273	GallbladderDissection
34274	GallbladderDissection
34275	GallbladderDissection
34276	GallbladderDissection
34277	GallbladderDissection
34278	GallbladderDissection
34279	GallbladderDissection
34280	GallbladderDissection
34281	GallbladderDissection
34282	GallbladderDissection
34283	GallbladderDissection
34284	GallbladderDissection
34285	GallbladderDissection
